DATE,PHARMACY,LOCATION,DRUG,BRAND,PRICE,QUANTITY,TOTAL COST ,AVG. PRICE,70% AVG. PRICE,PRICE RISK,PRICE RISK SCORE,AVG. QTY,1.5 OF AVG. QTY,QTY RISK,QTY_RISK_SCORE,SUPPLIER_NAME,BATCH_NUMBER,EXPIRY_DATE,DAYS_TO_EXPIRY,EXPIRY_RISK,EXPIRY_RISK_SCORE,SALES_CHANNEL,DRUG_FORM,Column2
19-02-25,"Henderson, Ramirez And Lewis",Rural,Azithromycin,HealthFirst,1218.83,70,85318.1,2628.19,1839.74,High Risk,1,50,75,Low Risk,0,Chapman And Sons,QG-40260-OV,21-09-26,579.00,Low Risk,0,Market Stall,Tablet,1
19-02-25,Hickman Ltd,Urban,Ibuprofen,PharmaTrust,3258.37,88,286736.56,2543.53,1780.47,Low Risk,0,49,73,High Risk,1,"Washington, Ryan And Cummings",LC-88155-PD,23-04-27,793.00,Low Risk,0,Market Stall,Tablet,1
19-02-25,Hickman Ltd,Rural,Paracetamol,PharmaTrust,381.1,22,8384.2,2636.16,1845.31,High Risk,1,49,74,Low Risk,0,"Brown, Valdez And Lucas",TD-86668-CZ,19-05-26,454.00,Low Risk,0,In-Store,Tablet,1
19-02-25,Morales-Jones,Rural,Artemisinin,MediPlus,2229.94,51,113726.94,2588.57,1812.00,Low Risk,0,52,78,Low Risk,0,Williams Plc,YT-94410-EB,14-12-25,298.00,Low Risk,0,Market Stall,Tablet,1
19-02-25,Perez Inc,Urban,Paracetamol,BioCare,917.16,64,58698.24,2636.16,1845.31,High Risk,1,49,74,Low Risk,0,Hancock Inc,JD-38818-PA,20-02-27,731.00,Low Risk,0,Mobile Van,Tablet,1
19-02-25,Perez Inc,Rural,Metformin,HealthFirst,3447.15,21,72390.15,2644.11,1850.87,Low Risk,0,52,77,Low Risk,0,Yu Inc,CX-28765-UW,20-01-26,335.00,Low Risk,0,In-Store,Syrup,2
19-02-25,Perez Inc,Urban,Amlodipine,PharmaTrust,2798.89,78,218313.42,2698.49,1888.95,Low Risk,0,51,77,High Risk,1,Morton-Chase,MR-79890-OO,20-04-27,790.00,Low Risk,0,In-Store,Capsule,4
19-02-25,Rodriguez Llc,Urban,Chloroquine,MediPlus,1314.46,25,32861.5,2656.70,1859.69,High Risk,1,51,77,Low Risk,0,"Johnston, Sanchez And Kennedy",QX-89657-TM,27-03-27,766.00,Low Risk,0,Mobile Van,Syrup,2
19-02-25,Rodriguez-Graham,Urban,Artemisinin,HealthFirst,3598.07,35,125932.45,2588.57,1812.00,Low Risk,0,52,78,Low Risk,0,"Hensley, Powell And David",AG-94130-ZW,06-10-26,594.00,Low Risk,0,Market Stall,Syrup,2
19-02-25,Spence Plc,Urban,Coartem,MediPlus,244.62,29,7093.98,2523.47,1766.43,High Risk,1,51,77,Low Risk,0,Gray Group,CN-05345-VJ,07-02-27,718.00,Low Risk,0,Mobile Van,Tablet,1
19-02-25,"Walter, Edwards And Rios",Urban,Coartem,MediPlus,1331.39,45,59912.55,2523.47,1766.43,High Risk,1,51,77,Low Risk,0,Henderson-Bernard,MS-83668-JJ,13-02-26,359.00,Low Risk,0,Market Stall,Capsule,4
20-02-25,"Adams, Zuniga And Wong",Urban,Paracetamol,HealthFirst,2790.24,84,234380.16,2636.16,1845.31,Low Risk,0,49,74,High Risk,1,Morton-Chase,CQ-70720-YR,21-08-25,182.00,Low Risk,0,Market Stall,Syrup,2
20-02-25,"Adams, Zuniga And Wong",Rural,Ibuprofen,BioCare,4763.68,74,352512.32,2543.53,1780.47,Low Risk,0,49,73,High Risk,1,Walker Llc,CJ-26861-XX,14-12-25,297.00,Low Risk,0,In-Store,Tablet,1
20-02-25,Allen-Allen,Urban,Amoxicillin,BioCare,3786.77,54,204485.58,2624.80,1837.36,Low Risk,0,51,76,Low Risk,0,Gomez-Jenkins,TD-53576-PO,24-02-26,369.00,Low Risk,0,In-Store,Tablet,1
20-02-25,Anderson Group,Rural,Amlodipine,PharmaTrust,4165.54,42,174952.68,2698.49,1888.95,Low Risk,0,51,77,Low Risk,0,Hancock Inc,MQ-61872-YA,29-07-25,159.00,High Risk,1,In-Store,Syrup,2
20-02-25,Anderson Group,Urban,Ciprofloxacin,MediPlus,2156.63,66,142337.58,2610.77,1827.54,Low Risk,0,51,76,Low Risk,0,Morton-Chase,XY-90964-LI,22-04-26,426.00,Low Risk,0,Market Stall,Injection,3
20-02-25,Arnold Ltd,Urban,Artemisinin,BioCare,560.2,43,24088.6,2588.57,1812.00,High Risk,1,52,78,Low Risk,0,Henderson-Bernard,NB-31350-XJ,29-04-26,433.00,Low Risk,0,Market Stall,Capsule,4
20-02-25,"Baker, Mason And White",Rural,Artemisinin,MediPlus,1756.43,14,24590.02,2588.57,1812.00,High Risk,1,52,78,Low Risk,0,"Brooks, Lam And Hayes",HB-24197-ZV,01-01-26,315.00,Low Risk,0,In-Store,Syrup,2
20-02-25,Davis And Sons,Rural,Coartem,BioCare,3479.81,46,160071.26,2523.47,1766.43,Low Risk,0,51,77,Low Risk,0,Chapman And Sons,RH-34050-MX,16-08-25,177.00,High Risk,1,Mobile Van,Capsule,4
20-02-25,"Dyer, Potter And Mack",Rural,Ciprofloxacin,BioCare,4150.29,2,8300.58,2610.77,1827.54,Low Risk,0,51,76,Low Risk,0,Powell Llc,MC-34274-GS,16-04-26,420.00,Low Risk,0,Market Stall,Syrup,2
20-02-25,"Ferrell, Rice And Maddox",Urban,Coartem,HealthFirst,4907.18,53,260080.54,2523.47,1766.43,Low Risk,0,51,77,Low Risk,0,"Johnston, Sanchez And Kennedy",PR-58356-ML,25-06-26,490.00,Low Risk,0,In-Store,Capsule,4
20-02-25,"Ferrell, Rice And Maddox",Rural,Ibuprofen,MediPlus,4313.81,13,56079.53,2543.53,1780.47,Low Risk,0,49,73,Low Risk,0,House-Glover,BL-59782-BD,09-06-26,474.00,Low Risk,0,Market Stall,Capsule,4
20-02-25,Frazier Inc,Urban,Metformin,HealthFirst,2267.25,3,6801.75,2644.11,1850.87,Low Risk,0,52,77,Low Risk,0,"Woods, Calhoun And Schmidt",FB-44163-UQ,03-11-26,621.00,Low Risk,0,Mobile Van,Syrup,2
20-02-25,Galloway-Wyatt,Rural,Amoxicillin,HealthFirst,1327.52,85,112839.2,2624.80,1837.36,High Risk,1,51,76,High Risk,1,Gomez-Jenkins,FU-19970-VG,03-10-25,225.00,Low Risk,0,In-Store,Syrup,2
20-02-25,Garcia-James,Urban,Ciprofloxacin,MediPlus,2953.61,60,177216.6,2610.77,1827.54,Low Risk,0,51,76,Low Risk,0,Williams Plc,OG-46606-TY,22-01-27,701.00,Low Risk,0,In-Store,Tablet,1
20-02-25,Garcia-James,Urban,Ciprofloxacin,PharmaTrust,454.4,44,19993.6,2610.77,1827.54,High Risk,1,51,76,Low Risk,0,Henderson-Bernard,DX-38951-OI,07-06-25,107.00,High Risk,1,In-Store,Capsule,4
20-02-25,"Gardner, Robinson And Lawrence",Rural,Amlodipine,MediPlus,3325.44,36,119715.84,2698.49,1888.95,Low Risk,0,51,77,Low Risk,0,"Robinson, Jones And Welch",DD-57067-FN,24-10-26,611.00,Low Risk,0,Market Stall,Syrup,2
20-02-25,Hickman Ltd,Rural,Amlodipine,PharmaTrust,1852.16,34,62973.44,2698.49,1888.95,High Risk,1,51,77,Low Risk,0,Russell Group,ZZ-78332-LY,12-04-27,781.00,Low Risk,0,In-Store,Tablet,1
20-02-25,James Group,Urban,Azithromycin,BioCare,2674.73,94,251424.62,2628.19,1839.74,Low Risk,0,50,75,High Risk,1,"Daniels, Adkins And Brown",LI-44157-HT,24-12-25,307.00,Low Risk,0,In-Store,Capsule,4
20-02-25,"Martin, Rose And Obrien",Rural,Ibuprofen,MediPlus,2467.51,22,54285.22,2543.53,1780.47,Low Risk,0,49,73,Low Risk,0,Novak And Sons,WD-21917-YJ,03-03-27,741.00,Low Risk,0,In-Store,Capsule,4
20-02-25,"Mcclure, Ward And Lee",Rural,Coartem,PharmaTrust,2489.99,87,216629.13,2523.47,1766.43,Low Risk,0,51,77,High Risk,1,Jones Inc,JP-17367-SF,10-06-25,110.00,High Risk,1,Market Stall,Capsule,4
20-02-25,Morales-Jones,Rural,Amoxicillin,HealthFirst,3064.68,80,245174.4,2624.80,1837.36,Low Risk,0,51,76,High Risk,1,"Daniels, Adkins And Brown",KW-17147-UW,10-11-25,263.00,Low Risk,0,Mobile Van,Injection,3
20-02-25,"Reid, Ferguson And Sanchez",Rural,Amoxicillin,PharmaTrust,2392.63,8,19141.04,2624.80,1837.36,Low Risk,0,51,76,Low Risk,0,Novak And Sons,UK-02843-UK,03-08-26,529.00,Low Risk,0,Mobile Van,Injection,3
20-02-25,Rodriguez-Graham,Rural,Azithromycin,BioCare,510.36,14,7145.04,2628.19,1839.74,High Risk,1,50,75,Low Risk,0,"Brooks, Lam And Hayes",XV-66464-HM,30-03-26,403.00,Low Risk,0,Mobile Van,Syrup,2
20-02-25,Spence Plc,Rural,Chloroquine,MediPlus,1816.33,80,145306.4,2656.70,1859.69,High Risk,1,51,77,High Risk,1,Yu Inc,IM-89563-BF,08-03-26,381.00,Low Risk,0,Mobile Van,Injection,3
20-02-25,"Walter, Edwards And Rios",Urban,Ciprofloxacin,MediPlus,2974.42,37,110053.54,2610.77,1827.54,Low Risk,0,51,76,Low Risk,0,"Brooks, Lam And Hayes",OS-17922-GQ,13-08-26,539.00,Low Risk,0,Mobile Van,Injection,3
20-02-25,"Watts, Robinson And Nguyen",Urban,Artemisinin,MediPlus,3538,94,332572,2588.57,1812.00,Low Risk,0,52,78,High Risk,1,Gomez-Jenkins,ZP-27924-JB,26-03-27,764.00,Low Risk,0,In-Store,Capsule,4
21-02-25,"Arroyo, Miller And Tucker",Rural,Paracetamol,HealthFirst,775.59,4,3102.36,2636.16,1845.31,High Risk,1,49,74,Low Risk,0,Hancock Inc,OC-79624-MA,23-10-26,609.00,Low Risk,0,Mobile Van,Syrup,2
21-02-25,"Arroyo, Miller And Tucker",Rural,Ibuprofen,BioCare,3785.8,39,147646.2,2543.53,1780.47,Low Risk,0,49,73,Low Risk,0,"Brooks, Lam And Hayes",OS-23114-EU,19-02-26,363.00,Low Risk,0,Market Stall,Injection,3
21-02-25,"Flowers, Martin And Kelly",Urban,Azithromycin,BioCare,4508.67,29,130751.43,2628.19,1839.74,Low Risk,0,50,75,Low Risk,0,Baxter Inc,TV-51050-ND,10-07-26,504.00,Low Risk,0,Market Stall,Injection,3
21-02-25,"Flowers, Martin And Kelly",Rural,Ciprofloxacin,BioCare,4625.12,78,360759.36,2610.77,1827.54,Low Risk,0,51,76,High Risk,1,Jones Inc,KT-31166-AB,18-03-27,755.00,Low Risk,0,Market Stall,Capsule,4
21-02-25,Gray-Mayo,Urban,Metformin,MediPlus,1140.88,99,112947.12,2644.11,1850.87,High Risk,1,52,77,High Risk,1,Yu Inc,TO-74705-EF,24-05-25,92.00,High Risk,1,Market Stall,Tablet,1
21-02-25,"Guzman, Hoffman And Baldwin",Urban,Amlodipine,MediPlus,559.81,65,36387.65,2698.49,1888.95,High Risk,1,51,77,Low Risk,0,"Daniels, Adkins And Brown",UY-07468-VN,18-06-26,482.00,Low Risk,0,Mobile Van,Capsule,4
21-02-25,"Harris, Collins And Carney",Urban,Artemisinin,MediPlus,962.83,63,60658.29,2588.57,1812.00,High Risk,1,52,78,Low Risk,0,Chapman And Sons,TU-13348-XH,27-04-26,430.00,Low Risk,0,In-Store,Injection,3
21-02-25,"Henderson, Ramirez And Lewis",Urban,Ibuprofen,PharmaTrust,1213.6,28,33980.8,2543.53,1780.47,High Risk,1,49,73,Low Risk,0,Wright And Sons,XZ-01421-SM,10-11-25,262.00,Low Risk,0,Mobile Van,Capsule,4
21-02-25,"Hoffman, Baker And Richards",Urban,Amoxicillin,HealthFirst,1066.47,23,24528.81,2624.80,1837.36,High Risk,1,51,76,Low Risk,0,"Robinson, Jones And Welch",IC-77211-GS,06-03-26,378.00,Low Risk,0,In-Store,Syrup,2
21-02-25,"Martin, Rose And Obrien",Rural,Coartem,HealthFirst,1897.47,42,79693.74,2523.47,1766.43,Low Risk,0,51,77,Low Risk,0,Henderson-Bernard,CL-04848-TS,05-03-27,742.00,Low Risk,0,Mobile Van,Tablet,1
21-02-25,"Mcclure, Ward And Lee",Rural,Chloroquine,MediPlus,697.55,23,16043.65,2656.70,1859.69,High Risk,1,51,77,Low Risk,0,Lee-Davis,QE-40688-MM,30-09-25,221.00,Low Risk,0,Market Stall,Tablet,1
21-02-25,"Mcclure, Ward And Lee",Rural,Azithromycin,HealthFirst,3168.47,67,212287.49,2628.19,1839.74,Low Risk,0,50,75,Low Risk,0,"Washington, Ryan And Cummings",AC-41135-SB,27-12-26,674.00,Low Risk,0,Market Stall,Syrup,2
21-02-25,"Romero, Gonzalez And Brooks",Urban,Ciprofloxacin,PharmaTrust,498.89,48,23946.72,2610.77,1827.54,High Risk,1,51,76,Low Risk,0,"Hensley, Powell And David",DT-55373-YR,09-10-25,230.00,Low Risk,0,Mobile Van,Injection,3
21-02-25,Ryan Plc,Rural,Azithromycin,BioCare,4154.65,63,261742.95,2628.19,1839.74,Low Risk,0,50,75,Low Risk,0,"Brown, Valdez And Lucas",ZM-44076-RT,08-08-26,533.00,Low Risk,0,Market Stall,Injection,3
21-02-25,Smith-Bowen,Rural,Paracetamol,MediPlus,2394.47,54,129301.38,2636.16,1845.31,Low Risk,0,49,74,Low Risk,0,Jones Inc,RV-33067-GT,18-05-26,451.00,Low Risk,0,In-Store,Capsule,4
21-02-25,"Snyder, Campos And Callahan",Rural,Paracetamol,PharmaTrust,2474.47,21,51963.87,2636.16,1845.31,Low Risk,0,49,74,Low Risk,0,"Washington, Ryan And Cummings",HX-05566-OV,15-09-26,571.00,Low Risk,0,In-Store,Tablet,1
21-02-25,"Watts, Robinson And Nguyen",Urban,Amoxicillin,PharmaTrust,4361.9,61,266075.9,2624.80,1837.36,Low Risk,0,51,76,Low Risk,0,Yu Inc,MI-19952-BU,12-05-25,80.00,High Risk,1,Mobile Van,Tablet,1
21-02-25,"Watts, Robinson And Nguyen",Urban,Ibuprofen,BioCare,3149.64,16,50394.24,2543.53,1780.47,Low Risk,0,49,73,Low Risk,0,Walker Llc,YV-89812-QT,02-04-26,405.00,Low Risk,0,In-Store,Injection,3
22-02-25,"Adams, Zuniga And Wong",Urban,Paracetamol,BioCare,4534.15,100,453415,2636.16,1845.31,Low Risk,0,49,74,High Risk,1,Baxter Inc,XQ-56771-RH,17-11-26,633.00,Low Risk,0,In-Store,Tablet,1
22-02-25,"Adams, Zuniga And Wong",Urban,Amlodipine,HealthFirst,1271.38,55,69925.9,2698.49,1888.95,High Risk,1,51,77,Low Risk,0,Novak Plc,RR-31377-NQ,23-05-25,90.00,High Risk,1,In-Store,Syrup,2
22-02-25,Blair Plc,Urban,Artemisinin,MediPlus,676.46,4,2705.84,2588.57,1812.00,High Risk,1,52,78,Low Risk,0,Baxter Inc,SS-98716-WZ,29-12-26,675.00,Low Risk,0,Market Stall,Tablet,1
22-02-25,Blair Plc,Rural,Ibuprofen,MediPlus,4129.59,96,396440.64,2543.53,1780.47,Low Risk,0,49,73,High Risk,1,Gray Group,SZ-89819-JX,13-04-27,780.00,Low Risk,0,Market Stall,Syrup,2
22-02-25,Davis And Sons,Rural,Artemisinin,BioCare,280.14,28,7843.92,2588.57,1812.00,High Risk,1,52,78,Low Risk,0,Russell Group,IG-94003-GZ,10-05-25,77.00,High Risk,1,Market Stall,Capsule,4
22-02-25,Doyle Ltd,Urban,Artemisinin,PharmaTrust,2010.51,93,186977.43,2588.57,1812.00,Low Risk,0,52,78,High Risk,1,Hancock Inc,JV-09028-YT,18-06-25,116.00,High Risk,1,In-Store,Tablet,1
22-02-25,Doyle Ltd,Urban,Amoxicillin,BioCare,3746.87,36,134887.32,2624.80,1837.36,Low Risk,0,51,76,Low Risk,0,"Robinson, Jones And Welch",OI-76960-PQ,12-05-26,444.00,Low Risk,0,Market Stall,Tablet,1
22-02-25,"Ferrell, Rice And Maddox",Rural,Azithromycin,PharmaTrust,4150.28,82,340322.96,2628.19,1839.74,Low Risk,0,50,75,High Risk,1,Novak Plc,KV-31464-XB,25-05-26,457.00,Low Risk,0,Market Stall,Syrup,2
22-02-25,Galloway-Wyatt,Urban,Amoxicillin,MediPlus,2347.32,41,96240.12,2624.80,1837.36,Low Risk,0,51,76,Low Risk,0,"Brooks, Lam And Hayes",FB-95049-GA,06-12-26,652.00,Low Risk,0,Market Stall,Injection,3
22-02-25,Garcia-James,Rural,Amlodipine,HealthFirst,1806.59,74,133687.66,2698.49,1888.95,High Risk,1,51,77,Low Risk,0,"Daniels, Adkins And Brown",GG-99180-KO,26-07-25,154.00,High Risk,1,In-Store,Syrup,2
22-02-25,Hickman Ltd,Urban,Artemisinin,HealthFirst,2425.12,86,208560.32,2588.57,1812.00,Low Risk,0,52,78,High Risk,1,Jones-Young,LZ-18911-ZN,01-08-25,160.00,High Risk,1,Mobile Van,Injection,3
22-02-25,"Hoffman, Baker And Richards",Rural,Amoxicillin,MediPlus,4840.49,50,242024.5,2624.80,1837.36,Low Risk,0,51,76,Low Risk,0,"Washington, Ryan And Cummings",HC-05137-FE,26-09-25,216.00,Low Risk,0,Mobile Van,Tablet,1
22-02-25,"Martin, Rose And Obrien",Urban,Amoxicillin,MediPlus,4186.54,44,184207.76,2624.80,1837.36,Low Risk,0,51,76,Low Risk,0,Henderson-Bernard,CI-99165-HE,19-09-25,209.00,Low Risk,0,Mobile Van,Capsule,4
22-02-25,"Mcclain, Miller And Henderson",Rural,Ciprofloxacin,MediPlus,800.43,2,1600.86,2610.77,1827.54,High Risk,1,51,76,Low Risk,0,"Washington, Ryan And Cummings",TE-00159-AX,29-09-26,584.00,Low Risk,0,In-Store,Tablet,1
22-02-25,Morales-Jones,Rural,Metformin,HealthFirst,1167.04,65,75857.6,2644.11,1850.87,High Risk,1,52,77,Low Risk,0,Williams Plc,IO-76380-KC,22-11-26,638.00,Low Risk,0,Market Stall,Syrup,2
22-02-25,Perez Inc,Rural,Artemisinin,PharmaTrust,1524.56,91,138734.96,2588.57,1812.00,High Risk,1,52,78,High Risk,1,Hancock Inc,MH-78996-QY,28-05-25,95.00,High Risk,1,Mobile Van,Injection,3
22-02-25,Rodriguez-Graham,Urban,Paracetamol,MediPlus,3823.55,85,325001.75,2636.16,1845.31,Low Risk,0,49,74,High Risk,1,Gray Group,AB-54762-KO,27-10-26,612.00,Low Risk,0,In-Store,Capsule,4
22-02-25,"Romero, Gonzalez And Brooks",Rural,Ibuprofen,BioCare,4653.69,46,214069.74,2543.53,1780.47,Low Risk,0,49,73,Low Risk,0,"Woods, Calhoun And Schmidt",PV-32657-IW,19-04-27,786.00,Low Risk,0,In-Store,Syrup,2
22-02-25,Smith-Bowen,Urban,Ciprofloxacin,MediPlus,2841.93,66,187567.38,2610.77,1827.54,Low Risk,0,51,76,Low Risk,0,Baxter Inc,XA-14469-RX,01-04-27,768.00,Low Risk,0,Mobile Van,Injection,3
22-02-25,Smith-Bowen,Rural,Metformin,MediPlus,2621.24,2,5242.48,2644.11,1850.87,Low Risk,0,52,77,Low Risk,0,Gray Group,TF-29081-BC,31-10-26,616.00,Low Risk,0,Market Stall,Injection,3
22-02-25,"Snyder, Campos And Callahan",Urban,Amlodipine,PharmaTrust,2185.38,64,139864.32,2698.49,1888.95,Low Risk,0,51,77,Low Risk,0,Morton-Chase,SC-81456-US,05-02-27,713.00,Low Risk,0,Mobile Van,Tablet,1
22-02-25,"Watts, Robinson And Nguyen",Rural,Azithromycin,HealthFirst,1449.53,69,100017.57,2628.19,1839.74,High Risk,1,50,75,Low Risk,0,Williams Plc,UB-26237-VV,06-02-27,714.00,Low Risk,0,In-Store,Injection,3
22-02-25,Wilkerson-Day,Rural,Ciprofloxacin,BioCare,4719.73,69,325661.37,2610.77,1827.54,Low Risk,0,51,76,Low Risk,0,Morton-Chase,YI-37800-TA,17-08-26,541.00,Low Risk,0,Mobile Van,Syrup,2
23-02-25,Anderson Group,Urban,Chloroquine,HealthFirst,3269.46,93,304059.78,2656.70,1859.69,Low Risk,0,51,77,High Risk,1,Gomez-Jenkins,GC-20499-ZL,13-12-25,293.00,Low Risk,0,Market Stall,Tablet,1
23-02-25,Baker And Sons,Rural,Amlodipine,HealthFirst,1593.19,84,133827.96,2698.49,1888.95,High Risk,1,51,77,High Risk,1,"Washington, Ryan And Cummings",LP-81772-PL,18-01-26,329.00,Low Risk,0,Market Stall,Syrup,2
23-02-25,"Baker, Mason And White",Urban,Ibuprofen,BioCare,1467.39,6,8804.34,2543.53,1780.47,High Risk,1,49,73,Low Risk,0,"Hensley, Powell And David",TT-79830-WV,24-04-26,425.00,Low Risk,0,Mobile Van,Tablet,1
23-02-25,"Baker, Mason And White",Urban,Amoxicillin,PharmaTrust,4719.91,77,363433.07,2624.80,1837.36,Low Risk,0,51,76,High Risk,1,"Hensley, Powell And David",IZ-02732-NM,05-08-25,163.00,High Risk,1,Mobile Van,Capsule,4
23-02-25,Blair Plc,Rural,Metformin,HealthFirst,2215.12,8,17720.96,2644.11,1850.87,Low Risk,0,52,77,Low Risk,0,Jones Inc,LF-49375-XX,24-09-25,213.00,Low Risk,0,Market-Stall,Injection,3
23-02-25,Blair Plc,Urban,Artemisinin,MediPlus,4911.53,21,103142.13,2588.57,1812.00,Low Risk,0,52,78,Low Risk,0,"Robinson, Jones And Welch",XQ-17393-HM,29-01-26,340.00,Low Risk,0,Mobile Van,Capsule,4
23-02-25,Blair Plc,Urban,Chloroquine,PharmaTrust,2572.98,91,234141.18,2656.70,1859.69,Low Risk,0,51,77,High Risk,1,Hancock Inc,DJ-30568-DD,30-12-26,675.00,Low Risk,0,In-Store,Capsule,4
23-02-25,Blake And Sons,Urban,Paracetamol,BioCare,3951.48,80,316118.4,2636.16,1845.31,Low Risk,0,49,74,High Risk,1,Chapman And Sons,FS-76896-EB,31-08-26,554.00,Low Risk,0,Mobile Van,Tablet,1
23-02-25,"Ferrell, Rice And Maddox",Rural,Chloroquine,PharmaTrust,2006.49,93,186603.57,2656.70,1859.69,Low Risk,0,51,77,High Risk,1,Henderson-Bernard,CO-85077-IN,27-03-26,397.00,Low Risk,0,Mobile Van,Syrup,2
23-02-25,Harrell Llc,Urban,Amoxicillin,PharmaTrust,395.27,74,29249.98,2624.80,1837.36,High Risk,1,51,76,Low Risk,0,"West, Henderson And Ramirez",DZ-79162-JY,17-01-27,693.00,Low Risk,0,Mobile Van,Injection,3
23-02-25,"Harris, Collins And Carney",Urban,Coartem,MediPlus,4212.66,37,155868.42,2523.47,1766.43,Low Risk,0,51,77,Low Risk,0,"Woods, Calhoun And Schmidt",SI-33721-GX,12-03-26,382.00,Low Risk,0,In-Store,Injection,3
23-02-25,James Group,Rural,Ciprofloxacin,MediPlus,2052.2,70,143654,2610.77,1827.54,Low Risk,0,51,76,Low Risk,0,"Stanley, Tucker And Lee",CG-43805-NR,21-11-26,636.00,Low Risk,0,Mobile Van,Tablet,1
23-02-25,James Group,Urban,Ibuprofen,HealthFirst,2564.39,18,46159.02,2543.53,1780.47,Low Risk,0,49,73,Low Risk,0,Wright And Sons,WX-28178-UL,22-08-25,180.00,Low Risk,0,Market Stall,Injection,3
23-02-25,James Group,Urban,Paracetamol,MediPlus,4706.56,12,56478.72,2636.16,1845.31,Low Risk,0,49,74,Low Risk,0,Wright And Sons,HM-26321-RZ,15-12-26,660.00,Low Risk,0,Market Stall,Capsule,4
23-02-25,Morales-Jones,Urban,Coartem,HealthFirst,3304.21,5,16521.05,2523.47,1766.43,Low Risk,0,51,77,Low Risk,0,"Brooks, Lam And Hayes",MV-15403-NB,07-02-27,714.00,Low Risk,0,Mobile Van,Injection,3
23-02-25,"Reid, Ferguson And Sanchez",Rural,Azithromycin,PharmaTrust,1219.59,72,87810.48,2628.19,1839.74,High Risk,1,50,75,Low Risk,0,"Daniels, Adkins And Brown",JS-72080-HB,01-01-27,677.00,Low Risk,0,In-Store,Tablet,1
23-02-25,"Ross, Robinson And Bright",Rural,Coartem,PharmaTrust,1217.24,3,3651.72,2523.47,1766.43,High Risk,1,51,77,Low Risk,0,"Hensley, Powell And David",YA-38008-AV,03-06-26,465.00,Low Risk,0,Market Stall,Syrup,2
23-02-25,"Snyder, Campos And Callahan",Rural,Coartem,MediPlus,2581.51,66,170379.66,2523.47,1766.43,Low Risk,0,51,77,Low Risk,0,Powell Llc,UH-42524-XB,11-01-26,322.00,Low Risk,0,In-Store,Capsule,4
24-02-25,Abbott-Munoz,Rural,Metformin,PharmaTrust,628.1,27,16958.7,2644.11,1850.87,High Risk,1,52,77,Low Risk,0,Jones-Young,DT-18344-KZ,10-01-27,685.00,Low Risk,0,Mobile Van,Capsule,4
24-02-25,Abbott-Munoz,Urban,Coartem,MediPlus,301.8,6,1810.8,2523.47,1766.43,High Risk,1,51,77,Low Risk,0,"Robinson, Jones And Welch",GW-26620-EL,05-06-25,101.00,High Risk,1,Market Stall,Injection,3
24-02-25,Abbott-Munoz,Rural,Ibuprofen,MediPlus,484.27,53,25666.31,2543.53,1780.47,High Risk,1,49,73,Low Risk,0,Jones Inc,JA-26861-VT,28-07-26,519.00,Low Risk,0,In-Store,Capsule,4
24-02-25,Allen-Allen,Rural,Ibuprofen,PharmaTrust,4451.97,97,431841.09,2543.53,1780.47,Low Risk,0,49,73,High Risk,1,"Johnston, Sanchez And Kennedy",ID-45947-DE,18-01-27,693.00,Low Risk,0,Market Stall,Injection,3
24-02-25,"Arroyo, Miller And Tucker",Urban,Paracetamol,PharmaTrust,2333.46,36,84004.56,2636.16,1845.31,Low Risk,0,49,74,Low Risk,0,Jones-Young,DG-47040-QZ,12-01-27,687.00,Low Risk,0,Mobile Van,Tablet,1
24-02-25,Baker And Sons,Urban,Artemisinin,MediPlus,4899.42,51,249870.42,2588.57,1812.00,Low Risk,0,52,78,Low Risk,0,"Daniels, Adkins And Brown",UI-30217-HA,27-04-26,427.00,Low Risk,0,In-Store,Injection,3
24-02-25,Baker And Sons,Urban,Chloroquine,MediPlus,2512.17,72,180876.24,2656.70,1859.69,Low Risk,0,51,77,Low Risk,0,"West, Henderson And Ramirez",EA-71188-EH,04-09-25,192.00,Low Risk,0,Mobile Van,Capsule,4
24-02-25,Burton Ltd,Rural,Paracetamol,HealthFirst,4493.92,22,98866.24,2636.16,1845.31,Low Risk,0,49,74,Low Risk,0,Morton-Chase,TC-59992-EZ,25-06-25,121.00,High Risk,1,Market Stall,Injection,3
24-02-25,Carlson-Cruz,Rural,Amoxicillin,BioCare,4287.27,75,321545.25,2624.80,1837.36,Low Risk,0,51,76,Low Risk,0,"Woods, Calhoun And Schmidt",BE-73801-LS,15-01-27,690.00,Low Risk,0,Market Stall,Injection,3
24-02-25,Davis And Sons,Urban,Amlodipine,PharmaTrust,1183.46,91,107694.86,2698.49,1888.95,High Risk,1,51,77,High Risk,1,"Woods, Calhoun And Schmidt",CY-12536-SB,12-06-25,108.00,High Risk,1,In-Store,Syrup,2
24-02-25,"Dyer, Potter And Mack",Urban,Amoxicillin,MediPlus,611.14,63,38501.82,2624.80,1837.36,High Risk,1,51,76,Low Risk,0,"Woods, Calhoun And Schmidt",YK-56981-MQ,30-05-25,95.00,High Risk,1,In-Store,Syrup,2
24-02-25,"Dyer, Potter And Mack",Urban,Ciprofloxacin,PharmaTrust,2352.98,49,115296.02,2610.77,1827.54,Low Risk,0,51,76,Low Risk,0,Wright And Sons,TY-85662-LW,17-06-26,478.00,Low Risk,0,In-Store,Syrup,2
